file,H,W,low_l_p50,nor_l_p50,exposure_ratio_med,mae_rgb
0261.jpg,4032,3024,0.003921568859368563,0.4853804111480713,123.74069864670412,0.4765644669532776
0262.jpg,4032,3024,0.0,0.4623921811580658,462393.1811580658,0.4774304926395416
0263.jpg,4032,3024,0.0,0.3623882532119751,362389.2532119751,0.3804238438606262
0264.jpg,4032,3024,0.0,0.45424315333366394,454244.15333366394,0.4731181561946869
0265.jpg,4032,3024,0.0,0.43960392475128174,439604.92475128174,0.47680559754371643
0266.jpg,4032,3024,0.0,0.42709803581237793,427099.03581237793,0.4322006404399872
0267.jpg,4032,3024,0.012043138034641743,0.39154118299484253,32.50894184944378,0.3903982937335968
0268.jpg,4032,3024,0.004647059366106987,0.4831843376159668,103.95420960826966,0.47798487544059753
0269.jpg,4032,3024,0.004647059366106987,0.4797137379646301,103.20753247315307,0.4539475739002228
0270.jpg,4032,3024,0.003921568859368563,0.5649843215942383,144.03451968595576,0.5155216455459595
0271.jpg,4032,3024,0.003921568859368563,0.4868745505809784,124.12160704792659,0.5058079957962036
0272.jpg,4032,3024,0.01568627543747425,0.4856078624725342,30.955589733096456,0.43951842188835144
0273.jpg,4032,3024,0.01568627543747425,0.513447105884552,32.73022826245603,0.4809858798980713
0274.jpg,4032,3024,0.0117647061124444,0.5915569067001343,50.27814744365006,0.506019651889801
0275.jpg,4032,3024,0.018713727593421936,0.4810706079006195,25.705509497755763,0.4227991998195648
0276.jpg,4032,3024,0.01568627543747425,0.579466700553894,36.938708883101754,0.5138702988624573
0277.jpg,4032,3024,0.012043138034641743,0.41696861386299133,34.620129117060074,0.40567636489868164
0278.jpg,4032,3024,0.01568627543747425,0.5106980800628662,32.55498904818694,0.4782122075557709
0279.jpg,4032,3024,0.02442353032529354,0.5219882726669312,21.37151731128151,0.4268445372581482
0280.jpg,4032,3024,0.0117647061124444,0.3487725555896759,29.643231970649314,0.3860110342502594
0281.jpg,4032,3024,0.01899215765297413,0.47935688495635986,25.238451326248924,0.45768195390701294
0282.jpg,4032,3024,0.009337254799902439,0.3400156795978546,36.41115892462122,0.3597261309623718
0283.jpg,4032,3024,0.0117647061124444,0.5251372456550598,44.63295620648127,0.45415017008781433
0284.jpg,4032,3024,0.008164705708622932,0.3887333273887634,47.60572340713461,0.3812321722507477
0285.jpg,4032,3024,0.012043138034641743,0.4580196440219879,38.028511687977506,0.4294603765010834
0286.jpg,4032,3024,0.007843137718737125,0.39643532037734985,50.53918411330169,0.36218950152397156
0287.jpg,4032,3024,0.003921568859368563,0.42717257142066956,108.90148439342731,0.39660173654556274
0288.jpg,4032,3024,0.003921568859368563,0.41173335909843445,104.96548916281192,0.4107830822467804
0289.jpg,4032,3024,0.007843137718737125,0.4320274591445923,55.07660301687655,0.4239788353443146
