H,W,l_mean,l_std,l_p01,l_p05,l_p10,l_p50,l_p90,l_p95,l_p99,dark_frac_005,dark_frac_010,clip_frac_098,r_mean,g_mean,b_mean,r_std,g_std,b_std,rg,bg,sharp_lap_var,file
4032,3024,0.26836279034614563,0.28288134932518005,0.0011725490912795067,0.0027921569999307394,0.003921568859368563,0.1573372632265091,0.7183176875114441,0.7749215960502625,0.8601608276367188,0.3165070474563282,0.40134922603300577,3.280633240950701e-07,0.29010331630706787,0.2561620771884918,0.22911465167999268,0.2865605056285858,0.27660924196243286,0.2721726596355438,1.1324985610381357,0.8944132550039721,0.0039446232840418816,0015.jpg
4032,3024,0.16033874452114105,0.25058189034461975,0.0,0.0,0.0027921569999307394,0.019929414615035057,0.6345725655555725,0.6862940788269043,0.7098667025566101,0.6222417255868397,0.7374932418955237,0.0,0.16323362290859222,0.14905717968940735,0.15293699502944946,0.22787728905677795,0.2196986973285675,0.23534265160560608,1.0951067780964745,1.0260288656961094,0.000809451739769429,0016.jpg
4032,3024,0.16006600856781006,0.256240576505661,0.0011725490912795067,0.0027921569999307394,0.0027921569999307394,0.014556863345205784,0.6434509754180908,0.6638000011444092,0.6856940984725952,0.6619282840450995,0.7372441598167044,0.0,0.15968170762062073,0.15148106217384338,0.15267156064510345,0.22947533428668976,0.22260943055152893,0.24170805513858795,1.0541360827090283,1.0078590062359585,0.0008162655867636204,0017.jpg
4032,3024,0.26414382457733154,0.21265339851379395,0.0036862746346741915,0.008501960895955563,0.02329411916434765,0.22246667742729187,0.5916118025779724,0.6643490195274353,0.7445254921913147,0.18568966456181238,0.3119126846340388,6.372630070546737e-05,0.27839338779449463,0.2616695761680603,0.25066429376602173,0.2144487351179123,0.2097710818052292,0.20284909009933472,1.0639117010071981,0.9579422242913153,0.02012978121638298,0018.jpg
4032,3024,0.22035183012485504,0.21836291253566742,0.003921568859368563,0.007843137718737125,0.010635294951498508,0.15321962535381317,0.6006156802177429,0.6715568900108337,0.7367058992385864,0.2957449858801545,0.38883418432959604,3.223222159234064e-05,0.22181087732315063,0.21983088552951813,0.22256256639957428,0.20636875927448273,0.2166101634502411,0.23864975571632385,1.0090068453393974,1.0124262268118032,0.0011710627004504204,0019.jpg
4032,3024,0.1435336023569107,0.15516974031925201,0.003921568859368563,0.010635294951498508,0.014556863345205784,0.0907960757613182,0.3339333236217499,0.44341567158699036,0.7758980393409729,0.3274263071355085,0.526819340776434,0.0001164624800537499,0.1548609733581543,0.13880547881126404,0.12788428366184235,0.15738970041275024,0.15469515323638916,0.14665500819683075,1.1156681927557648,0.9213207103663273,0.0024972776882350445,0020.jpg
4032,3024,0.08507737517356873,0.10974337160587311,0.004815686494112015,0.004815686494112015,0.008737255819141865,0.03024313785135746,0.25125885009765625,0.3692706227302551,0.4436117708683014,0.6073837376385739,0.7345934081580163,1.5500992063492063e-05,0.08773419260978699,0.07469503581523895,0.07594168931245804,0.10849597305059433,0.10368210822343826,0.09606241434812546,1.1745629021973865,1.0166896875264262,0.00029138746322132647,0021.jpg
4032,3024,0.06546519696712494,0.14443311095237732,0.0076078432612121105,0.008737255819141865,0.008737255819141865,0.015450980514287949,0.1515529453754425,0.3695760920643894,0.8032888907194143,0.7881128386925758,0.8703506865709246,3.4364633198958596e-05,0.06291899085044861,0.05827328935265541,0.07183248549699783,0.13579660654067993,0.13981804251670837,0.15390340983867645,1.0797212896013035,1.232678875966843,0.003121614223346114,0022.jpg
4032,3024,0.07754798233509064,0.14513693749904633,0.008737255819141865,0.008737255819141865,0.01265882421284914,0.028666667640209198,0.18145489692687988,0.3326090455055266,0.8389686346054077,0.6940589700386327,0.843777721350886,7.971938775510203e-05,0.08131200820207596,0.06931598484516144,0.07848551869392395,0.13513968884944916,0.14168089628219604,0.1476103812456131,1.1730603745057715,1.1322840840415258,0.001530420035123825,0023.jpg
4032,3024,0.013462621718645096,0.06735792011022568,0.003643137402832508,0.003643137402832508,0.003643137402832508,0.007564706262201071,0.007564706262201071,0.007564706262201071,0.10294117778539658,0.9869278247564458,0.9899184500188964,9.940318720080624e-05,0.010782605037093163,0.015990490093827248,0.021699625998735428,0.07224158197641373,0.06486421078443527,0.06511957198381424,0.6743339722453793,1.357010877123447,0.0008806169498711824,0024.jpg
